sentiment,location,retweet,score,hashtags,message,date,followers,likes,engagement_score,author,organization,sector,sub-sector
positive,"California, USA",0,0.8689,None,Audio FileOutside of the eternal and perfect central universe in the circle of eternity God the Father functions in the evolving and perfecting universes of time and space as creator through the Creator Sons His grandsonsThe Amazon,2021-04-28T17:31:18+00:00,12,0,12,RevelatoryTruth,Others,Others,Others
negative,,0,-0.7184,None,RT gregjamesbarton In this extensive research Dr Kenes argues that this crackdown is filled with violations that may be classified at,2021-04-28T17:31:18+00:00,193418,0,193418,bkenes,Others,Others,Others
positive,,0,0.2732,None,RT RepMcGovern Environmental justice advocate Steven Donziger helped hold Chevron accountable for dumping toxic chemicals into Indigenous,2021-04-28T17:31:19+00:00,53,0,53,CJ41002028,Chevron Corp,Energy,Oil & Gas Integrated Operations
positive,,0,0.7003,Shorts,Awesome staircase model Staircase Design shorts Check Out Todays Deals on Amazon Subscribe so you wont mis,2021-04-28T17:31:19+00:00,2,0,2,top7zone,Others,Others,Others
negative,"Detroit, MI",0,-0.0516,None,RT EvoCourtney My advisor ProfDavidBusss newest book When Men Behave Badly is out today Ive been fortunate enough to read it already,2021-04-28T17:31:19+00:00,521,0,521,YzarWehbe,Others,Others,Others
positive,"California, USA",0,0.1779,None,Audio FileThe Lucifer manifesto was issued at the annual conclave of Satania on the sea of glass in the presence of the assembled hosts of Jerusem on the last day of the year about two hundred thousand years ago Urantia time Amazon,2021-04-28T17:31:20+00:00,12,0,12,RevelatoryTruth,Others,Others,Others
positive,"Kundhapura,Karnataka, India",0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:31:20+00:00,122,0,122,RPrasad74799171,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.5717,Tesla,RT BLKMDL3 Instant acceleration in a Tesla is not only fun and exhilarating but also can be used as a safety feature Tesla ModelX ht,2021-04-28T17:31:20+00:00,22,0,22,wenz_lukas,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Amsterdam,0,0.4588,None,RT Teslaprotocol Tesla Protocol Airdrop is live Welcome to Tesla Protocol CommunityParticipate in our Airdrop and earn to 100,2021-04-28T17:31:21+00:00,6,0,6,PISTAZ,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.1779,None,Check out Indian Polity For Civil Services and Other State Examinations 6th Edition by Laxmikanth M via amazon,2021-04-28T17:31:21+00:00,3,0,3,AmiyaKu90730587,Others,Others,Others
positive,Internet,0,0.6369,Amazon,Wonderchef Vista Storage Water Heater 25L 3791 via amazon Amazon couponsguruin codes deals coupons savings freebies todaysdeals amazondeals FlipkartOffers Flipkart,2021-04-28T17:31:21+00:00,23,0,23,couponsguruin,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
neutral,Brussels,0,-0.0232,Elonmusk,ElonMusk says no to a new Tesla PR department doesnt believe manipulating public opinion Electrek EUGreenDeal ClimateActionNow ElectricCar ElectricCars ElectricVehicles EVs Tesla cars autos VW Daimler BMW PSA Renault Peugeot citroen,2021-04-28T17:31:21+00:00,15897,0,15897,AlexWitzleben,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,Saturn,0,-0.8494,None,You know the importance of the Amazon and the environment q fight against the dismantling and disregard of mismanagement WE NEED MOBILIZATION No CRIME featured news portal is PLdaGrilagem It is us against the delay PL510No savetheforest,2021-04-28T17:31:22+00:00,375,0,375,AnonymousBisgl1,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,cheers,0,0.0772,None,NO LIKE I NEED BEN AND THE RONSLIE TWO PACK WHAT,2021-04-28T17:31:22+00:00,3100,0,3100,Iilithsternin,Others,Others,Others
positive,"Artesia Los Angeles, CA",0,0.6124,None,Bellaa 24834 American Flag Wind Chimes Outside USA Patriotic Stars Stripes Bl via amazon,2021-04-28T17:31:23+00:00,1225,0,1225,BellaaInc,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.3182,None,Please sign the petition Reaproy KenRoth SAdamsR2P RapporteurUn SchranerBurgen1 BWoodwardUN freyacole poppymcp UN ASEAN WhatsHappeningInMyanmar Apr28Coup,2021-04-28T17:31:24+00:00,0,0,0,VivianFong7,Others,Others,Others
negative,"Palatine, IL",0,-0.6169,None,Musk may be a lot of thing but he is NOT stupid Blumenthal is the definition of the wordSen Richard Blumenthal says hes disappointed Elon Musk is talking about a deadly crash involving a Tesla while its under investigation via businessinsider,2021-04-28T17:31:24+00:00,1382,0,1382,ESH_GrannySue,Others,Others,Others
negative,,0,-0.6486,None,RT organisehq 1 Right now after months of pressure AmazonUK CEO John Boumphrey is being grilled by MPs over dangerous delivery targe,2021-04-28T17:31:25+00:00,65,0,65,Sherbar7,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.5256,None,RT Hayeknowledge Im quite serious so long as Im paid in Fiat Ill be spending in Fiat and saving in Bitcoin Greshams Law is simp,2021-04-28T17:31:26+00:00,241,0,241,BooksBitcoin,Others,Others,Others
positive,,0,0.4588,None,RT Teslaprotocol Tesla Protocol Airdrop is live Welcome to Tesla Protocol CommunityParticipate in our Airdrop and earn to 100,2021-04-28T17:31:26+00:00,3,0,3,FransSimatupa13,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"In a #Book, of course!",0,0.347,None,AMAZON KINDLE BOOK NEW RELEASESCheck it out,2021-04-28T17:31:26+00:00,10542,0,10542,AllOnFire,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.4215,None,RT harleylaroux Poor little angel Ive made a sinner out of you Too hot for Amazon This erotica contains hard kinkedgeplay amp sca,2021-04-28T17:31:26+00:00,75,0,75,lxttlebabybun,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"California, USA",0,0.5423,None,Audio FileWith the advancing evolution of an inhabited planet and the further spiritualization of its inhabitants additional spiritual influences may be received by such mature personalities As Amazon Anthroposophy Biologicalevolution,2021-04-28T17:31:26+00:00,12,0,12,RevelatoryTruth,Others,Others,Others
positive,promo@fatkiddeals.com,0,0.1779,None,RT FatKidDeals STEALSauvage by Christian Dior for 68Clip the coupon on the linkThis is shipped and sold by Amazon Not a 3rd,2021-04-28T17:31:27+00:00,554541,0,554541,FatKidDeals,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,He/Him,0,0.4767,Judgmentday,RT RGGStudio Judgment Launch Giveaway JUDGMENTDAY 9days Were giving away a 40 Amazon voucher to 5 random entrants each day u,2021-04-28T17:31:27+00:00,128,0,128,DinoRevived,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.2023,None,RT Chance4Lisa Heres denial letter 5 Lisa received from Biogen earlier this week Translation the company is just fine letting Lisa,2021-04-28T17:31:28+00:00,356,0,356,GraceIrene21,Biogen Inc,Health Care,Biotechnology & Drugs
positive,Global !!,0,0.7096,Amazon,Best Books of the Month Nonfiction Amazon,2021-04-28T17:31:28+00:00,4253,0,4253,iMoGalore,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,"Raleigh, NC",0,-0.802,None,guardian come days after two men using Teslas Autopilot driverassist system were killed in a crash near HoustonThis is patently false There has been zero confirmation the car was using Autopilot What are the libel laws in the UKennnafnlaus elonmusk,2021-04-28T17:31:28+00:00,32,0,32,DuderonHere,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Topeka, KS",0,0.2617,None,RT garyblack00 elonmusk Can TSLA please consider hiring a PR person Teslas done fine without one to now but the stakes are higher,2021-04-28T17:31:28+00:00,151,0,151,SaltyTesla,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:31:29+00:00,56,0,56,azeem1914,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.4588,None,RT Teslaprotocol Tesla Protocol Airdrop is live Welcome to Tesla Protocol CommunityParticipate in our Airdrop and earn to 100,2021-04-28T17:31:29+00:00,1,0,1,WahyuTegarBimo1,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,Nekoland,0,-0.0772,None,Requesting amazon futa neko dicking down a thin sarcastic disrespectful trap girl please,2021-04-28T17:31:29+00:00,21,0,21,DaveKatsune,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Gurgaon, Haryana",0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:31:29+00:00,208,0,208,saurabhzspace,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.3818,None,RT switchitupkayla payment methodsi prefer i accept egiftcard dm for email,2021-04-28T17:31:29+00:00,4053,0,4053,justaslave15,Others,Others,Others
positive,"Texas, USA",0,0.4924,Free,RT KeeOphelia lilaeris9 FREE with Kindle Unlimited A broken man with nothing left to lose A warrior woman who never found Mr Right,2021-04-28T17:31:29+00:00,1094,0,1094,lilaeris_9,Others,Others,Others
positive,NOYB,0,0.34,None,markets Anyone else remember when he tweeted that he reached an agreement to sell Tesla only to push the stock price up Dude has no reservations,2021-04-28T17:31:30+00:00,35,0,35,chris2fer99,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"New Delhi, India",0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:31:30+00:00,1156,0,1156,sanjayg_01,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Henley-on-Thames,0,0.5859,None,frankie171717 clarolineb ProfKarolSikora all the big chains are working to get their headcount lower and lower Supermarkets amazon etc They are not for the people they are for big profits for their major shareholders Anyone who thinks big companies for for the masses needs their head feeling Naive at best,2021-04-28T17:31:30+00:00,168,0,168,DrFuallCuttler,Others,Others,Others
positive,Colorado,0,0.6872,None,The simple act of blood donation can transform patients lives All blood types are currently needed especially type O To thank our donors all who come to give from May 1 May 25 will receive a 5 Gift Card redeemable via email,2021-04-28T17:31:30+00:00,3267,0,3267,VitalantCO,Others,Others,Others
negative,"Toronto, Ontario",0,-0.25,None,RT bluekeyworld Stop living with a home tied down by messy wires and tangles of electric cords Use Cable Clips to help achieve a clutter,2021-04-28T17:31:30+00:00,1154,0,1154,toronto_vibe,Others,Others,Others
positive,,0,0.3612,Fedex,RT CourtSpinelliTV This moment FedEx mass shooting survivor Angela Hughley told me about the officers who helped her after she was,2021-04-28T17:31:31+00:00,7,0,7,jmapleglaze81,Fedex Corporation,Transportation,Transport & Logistics
negative,San Antonio,0,-0.5994,None,Elon Musks war on regulators,2021-04-28T17:31:32+00:00,990,0,990,paulflahive,Others,Others,Others
positive,UK,0,0.7269,Books,RT KathleenHarrym1 As a multigenre author I offer a wide range of books for the perfect escape So why not come over to Amazon and vi,2021-04-28T17:31:32+00:00,24520,0,24520,cherrymischivus,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.4927,None,RT LukewSavage Very pleased to see six members of Congress have signed a letter to Attorney General Merrick Garland requesting he urgentl,2021-04-28T17:31:32+00:00,853,0,853,GeneAntros,Others,Others,Others
positive,"Niagara Falls, NY",0,0.8126,Giveaway,Win 10 Amazon Gift Card ORDER ISAN bk 1 on SALE giveaway yabooks yareads maryting,2021-04-28T17:31:32+00:00,1473,0,1473,SaraRZielinski,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,"Virginia, USA",0,-0.6597,None,RT BasicallyIDoWrk Be here or ill fight you,2021-04-28T17:31:33+00:00,61,0,61,WazzupBORAT,Others,Others,Others
positive,,0,0.0516,None,RT jaredferrie They want the Biden administration to stop royalties flowing from businesses including US energy major Chevron Corp to,2021-04-28T17:31:33+00:00,633,0,633,chanchaniceman,Chevron Corp,Energy,Oil & Gas Integrated Operations
positive,,0,0.1779,None,RT PS5only KontrolFreek FPS Freek Galaxy White for PS5 amp PS4 1499 Amazon USA,2021-04-28T17:31:33+00:00,459,0,459,stephan99496471,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Wien,0,0.5574,None,RT kinkyfootfetish Account for sale kinkyfootfetish 100 USD by PayPal or Amazon Gift Card DM me for information i,2021-04-28T17:31:33+00:00,449,0,449,GaylTrainiert,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,USA,0,0.1779,None,If you can buy from a small business instead of Amazon,2021-04-28T17:31:34+00:00,1610,0,1610,kelrobi11,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
neutral,,0,0.0258,None,antaresB27 lopezlinette My tweet did not contain investment thesis at all It contained following observations1 reporter using gender divisive words when it comes to Tesla2 Tesla stock price going up almost 20x in 15 years3 wealth gap between females and males that has only gotten worse recently,2021-04-28T17:31:35+00:00,0,0,0,ainsis1234,Others,Others,Others
negative,,0,-0.3724,None,RT alanohnsman From NHTSAgov NTSB and OSHADOL to the SECNews NLRB and FAANews Elon Musk is not making friends with federal reg,2021-04-28T17:31:35+00:00,589,0,589,C_S_Skeptic,Others,Others,Others
positive,,0,0.2263,None,DanielBleakley Tesla mattjcan elonmusk simply retweeting this is equivalent to a years worth of expenses to a PRadvertising firm,2021-04-28T17:31:35+00:00,6,0,6,zodiacfml,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,"Málaga, España",0,-0.5945,None,RT KeatonPatti You know Bezos really wants you dead when Amazon keeps recommending you buy this,2021-04-28T17:31:36+00:00,345,0,345,ferboid1,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,UK,0,0.91,None,RT clschneider Though this fantasy is not for everyone it is for anyone who loves dragons supernatural worlds beautiful super power h,2021-04-28T17:31:36+00:00,24520,0,24520,cherrymischivus,Others,Others,Others
positive,"Fort Lauderdale, FL",0,0.6597,None,RT GlenisKellet The plot is well paced and full of unexpected twists that encourage the reader to untangle Grady,2021-04-28T17:31:36+00:00,2733,0,2733,GrellDragon,Others,Others,Others
positive,"Amelia Island, FL",0,0.0772,None,RT billymanas For everyone who is or has struggled with addiction or knows someone who is Kickass Recovery From Your First Year Clean,2021-04-28T17:31:36+00:00,6008,0,6008,ShualaMartin,Others,Others,Others
negative,83624 Otterfing,0,-0.25,None,RT bluekeyworld Stop living with a home tied down by messy wires and tangles of electric cords Use Cable Clips to help achieve a clutter,2021-04-28T17:31:36+00:00,526,0,526,montaggmbh,Others,Others,Others
positive,Alaska,0,0.6597,None,RT BobRmhenry1 100 of Teslas profit comes from selling regulatory credits to car companies making cars with gas engines A complete gov,2021-04-28T17:31:38+00:00,2054,0,2054,HuckstepJr,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.4767,Judgmentday,RT RGGStudio Judgment Launch Giveaway JUDGMENTDAY 9days Were giving away a 40 Amazon voucher to 5 random entrants each day u,2021-04-28T17:31:38+00:00,36,0,36,DailySeongHui,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"he/they ",0,0.1779,None,RT jinribun Birds Of Prey director Cathy Yan drops hints of a Young Catwoman Amazon Prime miniseries in the works with Helena Howar,2021-04-28T17:31:38+00:00,377,0,377,jdwsbeard,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Região Norte, Brasil",0,0.1779,None,Escute agora o single Film Out BTStwt nas principais plataformas digitaisSpotify Apple Music Amazon Music Deezer,2021-04-28T17:31:38+00:00,13512,0,13512,BTSxNORTE,Others,Others,Others
positive,,0,0.4588,None,PopCrave Save Your Tears Remix is OUT NOW Spotify iTunesApple Music Amazon Music Video,2021-04-28T17:31:39+00:00,29,0,29,Dircio506,Others,Others,Others
positive,United Kingdom,0,0.0772,None,RT ryanrowlands90 VERIFICATION You know who it is and you know what to do Pay Up Amazon GCryanrowlandsofgmailcomBank04000,2021-04-28T17:31:39+00:00,2034,0,2034,maletoesucker,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
